id,artists,title,mix,label,genres,main_key,confidence,time1,change1,time2,change2,comments
6221323,John Bence,"Disquiet, Pt. 3",Original Mix,Other People,Electronica / Downtempo,F# major,2,,,,,
6222804,"Sonic Entity, Lyctum",Entitum,Original Mix,TesseracTstudio,Psy-Trance,E minor,2,,,,,
6227783,Alex Van Deep,Estival,Original Mix,Tasty Music Ltd.,Progressive House,G# major,2,,,,,
6230588,Dark Maestro,Give It Up,Original Mix,Tokyo Women Records,Drum & Bass,C minor,2,,,,,
6235742,The Cow,Goatherd,Original Mix,Lapaka Sounds,Breaks,G other | C# other,2,,,,,Tritone G-Db.
5056508,Cotti,Sedition,Original Mix,Bassclash,Dubstep,G other | B other,1,,,,,Both keys have same weight in track. Key changes.
6243629,"Waveform, Elsewhere",Hi Tek,Original Mix,Landmark Recordings,Psy-Trance,F minor,2,,,,,
6247002,Fractal Architect,Skysurfing,Original Mix,Abstract Space Records,Progressive House,G# minor,2,,,,,
6258107,Lady Pink Bitch,Bad Dream,Instrumental Mix,Workout Music Service,House,X,0,,,,,Tonal centre is in constant movement and key cannot be found
5254640,Sky Warriors,Echo Sounder,Original Mix,Schizophrenic Digital Label,Minimal,G minor,0,,,,,"There is alternance between three keys, key changes."
6275472,Forbidden Society,World On Fire,Original Mix,Forbidden Society Recordings,Drum & Bass,F minor,2,,,,,
6275984,Qlab,Why,Original Mix,Laka-Tosh,Deep House,E minor,2,,,,,
6276803,Cactus Arising,Identify Stars,Remix,Goalogique Records,Psy-Trance,F minor,2,,,,,
6280855,Soultec,Creation,Original Mix,Soul Rebel Recordings,Drum & Bass,C minor,1,,,,,
6282277,"Barclay & Cream, Mike Misar",Natural Thing,Mike Misar Mix,DrizzlyMusic,House,F minor,2,,,,,
6282761,"DJNav, Olga Belikova",Far Away,Original Mix,Side B Underground,Progressive House,F# major,2,,,,,
6283681,Jee Tech,Machinboor,Original Mix,Turning Wheel Records,Minimal,C# minor,2,,,,,
6289424,Andybwez,The Buzz,Original Mix,A B P,Tech House,B minor,2,,,,,
6290068,"The Prodigy, Zinc",Nasty,Zinc Remix,Take Me To The Hospital,Breaks,F# minor,2,,,,,
6294281,Nuclear,Solitarity,Original Mix,KFR Records,Hip-Hop / R&B,F# minor,2,,,,,
6308736,Transitive Feelings,Merging Love,Original Mix,Stereoheaven,Deep House,C# minor,2,,,,,
6313807,Hard Head,Here We Go Again,Original Mix,Hardhead Productions,Hip-Hop / R&B,G minor,2,,,,,
6316062,"Reefer Decree, Inkel",Mind Eclipse,Original Mix,Binary Audio Machinery,Psy-Trance,E minor,2,,,,,
6317186,"Sascha Sonido, Detlef",Haywire,Detlef Remix,Superstar Recordings,Electronica / Downtempo,C# minor,2,,,,,
6320574,Shotu,Looney Loop,Original Mix,Beatspace,Psy-Trance,F minor,2,,,,,
6325840,Raimon,Seventh Heaven,Original Mix,Eastwood Label,Progressive House,F minor,1,,,,,
6327674,RUN-DMC,"Mary, Mary",Original Mix,Arista,Hip-Hop / R&B,A# minor,2,,,,,
6332784,Oberon,Dangerous Journey,Original Mix,Discover Digital,Trance,A# minor,2,,,,,
6346876,"Bsharry, Brothers Grinn",Holiday feat. The Flight Away,Brothers Grinn Remix,Dubfeet,Dubstep,G# minor,2,,,,,
6359688,Evil Needle,Tantra feat. Sivey,Original Mix,HW&W Recordings,Hip-Hop / R&B,C minor,2,,,,,
6379893,KO TUNE,Urban Citizen,Original Mix,Revox Records,Techno,A# major,2,,D minor,,,"Arriving to the end, D minor appears in the background"
6380702,Alexander Kremertz,Strange Illusion,Original Mix,Kaleydo Beats,Techno,D minor,1,,,,,
6390202,Cee-Lo,Gettin' Grown,Original Mix,Arista,Hip-Hop / R&B,G#_ minor | A^ minor,2,,,,,"Key tone pitch is between G# and A, detuned."
6394765,Sayonara,Schon immer so,Original Mix,YouTunez,Hip-Hop / R&B,A minor,2,,,,,
6420899,Chimeraz Finest,Phatt Beat,Radio Version,Rebeat,Hard Dance,E minor,2,,,,,
6431045,Schwalm,This Town feat. Zulma Valdez,Version,Poets Club Records,Electronica / Downtempo,X,0,,,,,
6435742,DoRush,"Bass, Breaks And Beats",Original Mix,Home Grooves,Deep House,D minor,2,,,,,
6439567,"Old Man Diode, Rick Holland, Beth Rowley",Morning Gate,Amen Version,WW Records,Breaks,D minor,2,,,,,
6448769,JC Delacruz,Roadrunner,Original Mix,Usecode Productions,Tech House,X,0,,,,,
6461913,Jeremy Diesel,Watchin,Original Mix,Relentless Music,Electro House,C# minor,2,,,,,
6462754,Dykkon,Blut,Original Mix,Reload Black Label,Techno,G minor,2,,,,,
6469727,Koloah,Next Mutation,Gillepsy remix,Hyperboloid,Breaks,E minor,2,,,,,
6476511,Gucci Mane & Rocko,Wrong Man,Original Mix,Familiar Territory,Hip-Hop / R&B,F minor,2,,,,,
6487073,Mono Tuned,Bikes,Original Mix,Nidra Music,Deep House,B minor,2,,,,,
6529435,Roger Burns,303 Chaos,Original Mix,Burnzzz Records,Techno,C minor,2,,,,,
6532021,"Tom 8, Jose Solis",Drop,Jose Solis Remix,Flux Delux,Trance,C# minor | E major,1,,,,,"Difficult to differentiate with E major, bimodal."
6535130,Under Break,Chapter One,Original Mix,Spektra Recordings,Breaks,E minor,2,,,,,
6537998,"Sasch BBC, Caspar",Freak Out,Dub Mix,Recovery Tech,Deep House,E major,2,,,,,
6563157,Juno,Kokonaiskuva,Original Mix,Monsp,Hip-Hop / R&B,B minor,2,,,,,
6574410,"The Casual Brothers, Christian Kjellvander",A Bittersweet (Retrospective),Original Mix,DvsG,Hip-Hop / R&B,A major,2,,,,,
